timestamp,pdf_id,pdf_nombre,A_humano,B_humano,C_humano,D_humano,notas,A_ia,B_ia,C_ia,veredicto_ia,revisor
2026-05-03T11:05:16.700Z,289,02233_Revista_Paulista_de_Pediatria_2025.pdf,1,1,1,FF con reconocimiento,"""invitations to take part in the study were posted on the Association’s social networks"" | ""Because it was a remote study, many patients were not involved"" | ""Patients with type 2 SMA had a worse perception of their quality of life than other patients""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:16.936Z,290,02235_Revista_Paulista_de_Pediatria_2024.pdf,1,1,1,FF con reconocimiento,"""Six schools were considered eligible, and four agreed to participate"" | ""cross-sectional design... prevents us from inferring causality"" | ""Screen time was positively associated with depressive, anxiety, and stress symptoms in adolescents""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:17.162Z,291,02236_Revista_Paulista_de_Pediatria_2024.pdf,1,1,1,FF con reconocimiento,"""assessed the medical records of adolescents... in two emergency rooms linked to a teaching hospital"" | ""conducted in only one health service with a retrospective design"" | ""The COVID-19 pandemic did not show an influence on the number of suicide attempt cases""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:17.419Z,292,02240_Revista_Paulista_de_Pediatria_2024.pdf,1,1,1,FF con reconocimiento,"""A convenience (non-random) sample was selected from the institutions"" | ""results may not represent the national reality"" | ""Adolescents with higher levels of organizational and intrinsic religiosity used less alcohol""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:17.655Z,293,02241_Revista_da_Faculdade_de_Odonto_2025.pdf,1,1,1,FF con reconocimiento,"""A amostra, do tipo não probabilística de conveniência, foi composta por 177 cirurgiões-dentistas"" | ""nossa amostra de especialistas é bem inferior a de não especialistas, o que configura uma limitação"" | ""O estudo destaca a necessidade de pesquisas clínicas para desenvolver protocolos específicos""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:17.878Z,294,02248_Revista_da_Faculdade_de_Odonto_2021.pdf,1,1,1,FF con reconocimiento,"""A convenience (non-random) sample was selected from the institutions"" | ""which does not ensure the external validity of the results"" | ""Edentulism was associated with low schooling, a lack of dental care""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:18.108Z,295,02251_Revista_de_Enfermagem_da_UFPI_2026.pdf,0,1,1,Sin falla relevante,"""analisou todos os casos de dengue notificados no Sistema de Informação de Agravos de Notificação"" | ""não permite ao pesquisador controlar possíveis subnotificações, omissões ou registros incompletos"" | ""Fatores sociodemográficos e clínicos influenciam a gravidade da dengue no Maranhão""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:18.347Z,296,02256_Revista_de_Enfermagem_da_UFPI_2025.pdf,1,1,1,FF con reconocimiento,"""amostra foi composta por 86 estudantes... aceitar participar voluntariamente"" | ""tamanho amostral reduzido e a realização da pesquisa em uma única escola restringem a generalização"" | ""Evidencia-se a necessidade de programas preventivos voltados a adolescentes""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:18.581Z,297,02262_Revista_de_Saúde_Pública_2024.pdf,1,1,1,FF con reconocimiento,"""sharing the link to the online questionnaire on social media"" | ""one of the major limitations of these studies is ensuring the representativeness"" | ""delivery workers operating in the national territory""",1,1,0,Sin falla relevante,notebooklm
2026-05-03T11:05:18.827Z,298,02268_Revista_de_Saúde_Pública_2020.pdf,0,1,1,Sin falla relevante,"""One in seven births at each maternity hospital was recruited... proportional sharing"" | ""Losses to follow up... may have contributed to underestimating associations"" | ""The early determinants with the greatest effects on adolescent FFM are...""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:19.053Z,299,02269_Revista_de_Saúde_Pública_2019.pdf,1,1,1,FF con reconocimiento,"""A total of 144 professionals who responded to the questionnaire... participated"" | ""analysis of patient safety culture in the teams associated with PHC in only one city"" | ""patient safety culture among professionals in the Primary Health Care is positive""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:19.329Z,300,02270_Revista_de_Saúde_Pública_2017.pdf,0,1,1,Sin falla relevante,"""recruited utilizing respondent driven sampling"" | ""the 10 cities selected may not represent MSM in Brazil"" | ""The prevalence of self-reported discrimination among MSM in Brazil is high""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:19.569Z,301,02271_Saberes_Plurais_2025.pdf,1,0,1,FF clasica,"""amostra intencional de 68 profissionais da saúde e usuários"" | Sin evidencia | ""muitos dos parâmetros comuns às equipes não estão sendo realizados nos territórios rurais""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:19.808Z,302,02278_Saberes_Plurais_2025.pdf,1,1,0,Debilidad importante,"""foi estabelecida a técnica de amostragem por conveniência"" | ""tamanho reduzido da amostra... não permiten generalizações"" | ""participantes do Projeto de extensão UNAMI/UEMS possuem elevada resiliência""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:20.032Z,303,02282_Vigilância_Sanitária_em_Debate_2025.pdf,1,0,1,FF clasica,"""roteiro estruturado com 167 trabalhadores de 14 PRC do Rio de Janeiro"" | Sin evidencia | ""exposição dos trabalhadores a múltiplos fatores de riscos advindos do processo laboral""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:20.266Z,304,02283_Vigilância_Sanitária_em_Debate_2024.pdf,1,0,1,FF clasica,"""Estudo transversal, realizado nas salas de vacina... de um distrito sanitário"" | Sin evidencia | ""aponta inadequações nas salas de vacina e necessidade da revisão dos processos""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:20.535Z,305,02288_Vigilância_Sanitária_em_Debate_2023.pdf,1,0,1,FF clasica,"""Amostra de alunos participantes foi obtida por conveniência"" | Sin evidencia | ""aumento estatisticamente significativo na aquisição de conhecimentos teóricos""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:20.763Z,306,02290_Vigilância_Sanitária_em_Debate_2021.pdf,1,1,1,FF con reconocimiento,"""Estudo longitudinal retrospectivo... os dados foram coletados por meio das fichas de notificação"" | ""Apesar dos esforços... ainda pode haver subnotificação desses eventos na instituição pesquisada"" | ""estudo pode contribuir para subsidiar ações de hemovigilância no Brasil""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:21.001Z,307,02311_Revista_Chilena_de_Enfermería_2025.pdf,1,1,1,FF con reconocimiento,"""La muestra fue no probabilística por conveniencia de los casos disponibles"" | ""Una de las limitantes... se relaciona a la naturaleza de prevalencia puntual... no existe representatividad"" | ""fortalecimiento de prácticas clínicas para prevenir eventos adversos en personas con necesidad de un catéter""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:21.224Z,308,02313_Revista_Chilena_de_Enfermería_2024.pdf,1,1,1,FF con reconocimiento,"""El muestreo fue intencionado a conveniencia para lograr un tamaño muestral lo más cercano al universo"" | ""limitación del estudio son que fue un diseño transversal... cuestionarios de autoevaluación"" | ""Los pacientes con hemodiálisis tienen buena calidad de vida y alta capacidad de autocuidado""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:21.441Z,309,02316_Revista_Chilena_de_Enfermería_2024.pdf,1,1,1,FF con reconocimiento,"""Se seleccionaron convenientemente 160 trabajos presentados por estudiantes"" | ""Como sesgo se observa que al interactuar con cohortes cerradas no existe la posibilidad de comparación temporal"" | ""Se proponen intervenciones... Esta propuesta podría extenderse a otras poblaciones""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:21.661Z,310,02319_Revista_Chilena_de_Enfermería_2024.pdf,1,1,1,FF con reconocimiento,"""se utilizó un muestreo no probabilístico por conveniencia"" | ""muestreo no probabilístico limita la generalización de los resultados a otras poblaciones"" | ""integración de responsabilidades laborales y académicas podría beneficiar el desarrollo de los estudiantes""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:21.894Z,311,02320_Revista_Chilena_de_Enfermería_2024.pdf,1,1,1,FF con reconocimiento,"""Muestreo no probabilístico a conveniencia, se encuestó a 102 participantes"" | ""tamaño reducido y seleccionada de manera intencionada, lo que limita la posibilidad de extrapolar los resultados"" | ""a mayor estrés académico mayor será ansiedad en los estudiantes universitarios mexicanos""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:22.121Z,312,02325_Revista_Chilena_de_Salud_Públi_2025.pdf,0,1,1,Sin falla relevante,"""recolectó 294 muestras de agua... según la norma de muestreo del agua potable 409/1"" | ""una de las limitaciones de este estudio es el uso de metodologías de evaluación de riesgo determinísticas"" | ""Las localidades estudiadas presentan un alto riesgo de efectos adversos en salud""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:22.336Z,313,02327_Revista_Chilena_de_Salud_Públi_2025.pdf,1,0,1,FF clasica,"""Se realizó una búsqueda online de los términos Spinraza y Nusinersen dentro de la base de datos vLex"" | Sin evidencia | ""el proceso de judicializar el acceso a este fármaco es poco eficiente""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:22.702Z,314,02329_Revista_Chilena_de_Salud_Públi_2025.pdf,1,0,1,FF clasica,"""Se realizó un muestreo no probabilístico por conveniencia que incluyó 112 trabajadores"" | Sin evidencia | ""La vitamina C administrada vía oral es una alternativa terapéutica eficaz y segura""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:22.931Z,315,02345_Revista_Colombiana_de_Gastroen_2025.pdf,0,1,1,Sin falla relevante,"""Se realizó un muestreo aleatorio estratificado según la zona de residencia"" | ""no fue posible analizar la relación... debido a que no se encontró consenso en el reporte de las biopsias"" | ""hay una tendencia a que los pacientes con cáncer residan mayoritariamente en las zonas de altitud elevada""",0,0,0,Sin falla relevante,notebooklm
2026-05-03T11:05:23.142Z,316,02371_Revista_Latinoamericana_de_Bio_2025.pdf,1,1,1,FF con reconocimiento,"""buscou-se... por perfis de Odontopediatria nesta rede social"" | ""limitações dessa pesquisa, como o funcionamento do mecanismo de busca"" | ""a maioria dos perfis... encontrados no Instagram estão em desacordo""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:23.375Z,317,02381_Revista_de_Nutrición_Clínica_y_2026.pdf,1,1,1,FF con reconocimiento,"""Se realizó un muestreo consecutivo"" | ""heterogeneidad en los motivos de ingreso... representan un posible sesgo"" | ""la FPM podría utilizarse para evaluar el estado nutricional""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:23.615Z,318,02383_Revista_de_Nutrición_Clínica_y_2025.pdf,1,1,0,Debilidad importante,"""muestreo no probabilístico, intencional y por conveniencia"" | ""limitación... dificultad presentada frente a la selección de participantes"" | ""permitió cubrir el requerimiento... de la mayoría de los pacientes""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:23.847Z,319,02385_Revista_de_Nutrición_Clínica_y_2025.pdf,0,0,0,No evaluable,Sin evidencia clara de muestreo en los resúmenes | Sin evidencia | Sin evidencia,1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:24.067Z,320,02387_Revista_de_Nutrición_Clínica_y_2024.pdf,1,1,1,FF con reconocimiento,"""14 patients... and 14 individuals... descriptive cross-sectional study"" | ""the sample size is small... it was not possible to collect data completely"" | ""assessment... is crucial for the timely diagnosis of malnourished patients""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:24.294Z,321,02391_Revista_de_la_Facultad_de_Medi_2023.pdf,1,1,1,FF con reconocimiento,"""Participants were recruited by convenience sampling"" | ""study population was not selected by randomized sampling... limiting data"" | ""necesario desarrollar estrategias... para informar... general population""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:24.533Z,322,02393_Revista_de_la_Facultad_de_Medi_2021.pdf,1,1,1,FF con reconocimiento,"""The study population was obtained by convenience sampling"" | ""main limitation... is its sample size, as it does not allow generalizing"" | ""dentists in Chile should have better access to information""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:24.751Z,323,02396_Revista_de_la_Facultad_de_Medi_2021.pdf,0,1,1,Sin falla relevante,"""sample was selected by simple random sampling using a random number table"" | ""potential bias of classification due to the underreporting of data"" | ""data reported here may help develop public policies... in similar populations""",0,1,1,Debilidad importante,notebooklm
2026-05-03T11:05:24.974Z,324,02397_Revista_de_la_Facultad_de_Medi_2020.pdf,1,1,1,FF con reconocimiento,"""Participants were selected using convenience sampling"" | ""non-probabilistic selection... restrains the external validity"" | ""recommend that institutions encourage the practice of PA in older adults""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:25.198Z,325,02411_Actas_Médicas_2026.pdf,0,1,1,Sin falla relevante,"""Se aplicó un cuestionario... a una muestra probabilística de 130 estudiantes"" | ""metodología se basa en autopercepción... introduce un posible sesgo"" | ""garantizará profesionales capaces de liderar un sistema de salud más efectivo""",0,1,1,Sin falla relevante,notebooklm
2026-05-03T11:05:25.428Z,326,02412_Actas_Médicas_2025.pdf,0,1,1,Sin falla relevante,"""La muestra fue probabilística"" | ""naturaleza observacional... capacidad de establecer relaciones causales limitada"" | ""incluye un grupo étnico diverso de pacientes adultos ecuatorianos""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:25.666Z,327,02415_Actas_Médicas_2025.pdf,0,1,1,Sin falla relevante,"""La muestra fue probabilística"" | ""Una debilidad del estudio es la falta de registro del desenlace"" | ""subrayan la importancia... en mujeres jóvenes y multigestas""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:25.894Z,328,02417_Actas_Médicas_2025.pdf,0,0,1,Sin falla relevante,"""La muestra fue probabilística"" | Sin evidencia | ""determinar la vulnerabilidad de este grupo etario y tomarla en consideración""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:26.127Z,329,02420_Actas_Médicas_2025.pdf,0,1,1,Sin falla relevante,"""La muestra fue probabilística"" | ""universo de pacientes escogidos no representa a la población general"" | ""imprescindible un mayor rigor metodológico... para extrapolar estos datos""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:05:26.358Z,330,02431_Revista_de_Veterinaria_y_Zoote_2026.pdf,0,0,1,Sin falla relevante,"""muestreo se realizó por conglomerados... seleccionando aleatoriamente"" | Sin evidencia | ""que los resultados se puedan extrapolar a otras poblaciones""",0,0,1,Sin falla relevante,notebooklm
2026-05-03T11:05:26.586Z,331,02437_Revista_de_Veterinaria_y_Zoote_2025.pdf,1,0,1,FF clasica,"""Se seleccionó una muestra intencional de 15 apicultores"" | Sin evidencia | ""glifosato representa una amenaza significativa para la apicultura local""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:26.819Z,332,02438_Revista_de_Veterinaria_y_Zoote_2025.pdf,0,0,1,Sin falla relevante,"""24 lechones fueron asignados aleatoriamente"" | Sin evidencia | ""castración hormonal es muy favorable para los parámetros productivos""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:27.045Z,333,02445_Enfermería_Cuidados_Humanizado_2025.pdf,0,1,1,Sin falla relevante,"""muestra aleatoria estratificada de 217 enfermeros"" | ""resultados deben ser manejados con mucha prudencia"" | ""Caracterización... en profesionales de enfermería en hospitales públicos""",0,0,0,Sin falla relevante,notebooklm
2026-05-03T11:05:27.269Z,334,02454_Acta_Scientiarum_Education_2026.pdf,0,1,1,Sin falla relevante,"""stratified survey (n = 297)"" | ""limitation... lies in the territorial specificity of the sample"" | ""professional development in Mongolia is most effective when...""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:27.496Z,335,02455_Acta_Scientiarum_Education_2026.pdf,0,1,1,Sin falla relevante,"""stratified random sample"" | ""limitations due to the local nature... limits broad generalisation"" | ""increased psico-emotional stability... improved the overall effectiveness""",0,0,1,Sin falla relevante,notebooklm
2026-05-03T11:05:27.719Z,336,02503_Vitruvian_Cogitationes_2025.pdf,1,1,1,FF con reconocimiento,"""42 se disponibilizaram em participar da pesquisa"" | ""limitações dessa pesquisa... totalizando 13 escolas"" | ""reinventar e inovar essas formações, tendo como foco a Educação Básica""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:27.943Z,337,02527_Ducere_2025.pdf,1,0,1,FF clasica,"""municipios (14) seleccionados por conveniencia"" | Sin evidencia | ""impacta los proyectos de vida de los jóvenes... su salida del sistema""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:28.181Z,338,02533_Góndola_Enseñanza_y_Aprendizaj_2025.pdf,1,1,1,FF con reconocimiento,"""composto por estudantes voluntários"" | ""Reconhecemos... limitações como o número reduzido de participantes"" | ""não substituem o valor formativo... reforça a relevância de modelos híbridos""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:28.612Z,339,02538_Góndola_Enseñanza_y_Aprendizaj_2024.pdf,1,1,1,FF con reconocimiento,"""muestreo incidental, es decir, por accesibilidad"" | ""dada la limitación de nuestra muestra... no pueden ser generalizables"" | ""resultar útiles para detectar aspectos... cuando usan YouTube""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:28.842Z,340,02543_Profile_Issues_in_Teachers_Pro_2026.pdf,1,1,1,FF con reconocimiento,"""26 universities... however, only... eight provided complete info"" | ""due to partial completion, the number of respondents varied slightly"" | ""propose pedagogical applications... in Colombian universities""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:29.073Z,341,02544_Profile_Issues_in_Teachers_Pro_2026.pdf,1,0,1,FF clasica,"""37 teacher educators... [from survey respondents with willingness]"" | Sin evidencia | ""university-based ELTE in Ecuador [Insights from Ecuador]""",1,0,0,Sin falla relevante,notebooklm
2026-05-03T11:05:29.300Z,342,02548_Profile_Issues_in_Teachers_Pro_2024.pdf,1,0,1,FF clasica,"""individual interview with purposefully sampled participants"" | Sin evidencia | ""(de)motivating factors among TESOL professionals... from South America""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:29.527Z,343,02554_Alternancia_2024.pdf,1,1,1,FF con reconocimiento,"""muestra de este estudio es de tipo censal... 21 padres de familia"" | ""limitación reside en... el centro cuenta con un número limitado de padres"" | ""existe una relación... en los padres de niños con autismo""",1,0,0,Debilidad importante,notebooklm
2026-05-03T11:05:29.982Z,344,02556_Alternancia_2024.pdf,1,1,1,FF con reconocimiento,"""diseño cuasi-experimental... imposibilidad de asignación aleatoria"" | ""asignación no aleatoria... podría introducir sesgos"" | ""uso de material audiovisual mejora la comprensión lectora en estudiantes""",1,1,1,FF con reconocimiento,notebooklm
2026-05-03T11:05:30.231Z,345,02558_Alternancia_2024.pdf,0,0,1,Sin falla relevante,"""se procedió a hacer una selección... aplicando un muestreo aleatorio simple"" | Sin evidencia | ""solución al acoso laboral... está en otorgarle... autonomía... a cada trabajador""",1,0,1,FF clasica,notebooklm
2026-05-03T11:05:30.505Z,346,01667_Revista_Colombiana_de_Obstetri_2020.pdf,1,1,1,FF con reconocimiento,"""Muestreo consecutivo [por conveniencia]"" | ""muestreo no aleatorio, las conclusiones solo se aplican a la población estudiada"" | ""prevalencia de infección anal por VPH-AR... fue del 32 %""",1,1,0,Debilidad importante,notebooklm
2026-05-03T11:35:56.006Z,14,00132_Ciência_Animal_Brasileira_2025.pdf,1,0,1,FF con reconocimiento,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ACD; no es evaluacion humana observada,1,0,0,Debilidad importante,DIEGO MEZA
2026-05-03T11:35:56.487Z,15,00137_Ciência_Animal_Brasileira_2023.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,0,Debilidad importante,DIEGO MEZA
2026-05-03T11:35:56.727Z,16,00138_Ciência_Animal_Brasileira_2023.pdf,1,1,1,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=AC; no es evaluacion humana observada,1,1,0,Sin falla relevante,DIEGO MEZA
2026-05-03T11:35:56.968Z,17,00140_Ciência_Animal_Brasileira_2023.pdf,0,1,0,FF con reconocimiento,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ninguna; no es evaluacion humana observada,1,0,0,Debilidad importante,DIEGO MEZA
2026-05-03T11:35:57.204Z,18,00158_Ensaio_2024.pdf,0,1,1,Sin falla relevante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=BC; no es evaluacion humana observada,1,1,0,Debilidad importante,DIEGO MEZA
2026-05-03T11:35:57.465Z,19,00200_Horizonte_2021.pdf,1,1,1,FF con reconocimiento,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:35:57.700Z,20,00253_Ornamental_Horticulture_2025.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,0,Debilidad importante,DIEGO MEZA
2026-05-03T11:35:57.951Z,21,00257_Ornamental_Horticulture_2024.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:35:58.225Z,22,00296_Revista_Brasileira_de_Agroecol_2024.pdf,1,0,1,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABC; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:35:58.452Z,23,00297_Revista_Brasileira_de_Agroecol_2024.pdf,1,0,1,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABC; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:35:58.687Z,24,00313_Revista_Brasileira_de_Engenhar_2024.pdf,1,1,0,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:35:58.914Z,25,00319_Revista_Brasileira_de_Engenhar_2022.pdf,1,0,0,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:35:59.153Z,26,00343_Revista_Brasileira_de_Saúde_e_2025.pdf,1,1,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ACD; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:35:59.371Z,27,00345_Revista_Brasileira_de_Saúde_e_2024.pdf,1,0,0,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:35:59.597Z,28,00349_Revista_Brasileira_de_Saúde_e_2023.pdf,0,1,1,Sin falla relevante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,0,0,1,Sin falla relevante,DIEGO MEZA
2026-05-03T11:35:59.840Z,29,00350_Revista_Brasileira_de_Saúde_e_2023.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:00.079Z,30,00351_Revista_Brasileira_de_Zootecni_2022.pdf,0,1,1,Sin falla relevante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=AD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:00.327Z,31,00354_Revista_Brasileira_de_Zootecni_2018.pdf,1,1,1,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=AC; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:00.548Z,32,00355_Revista_Brasileira_de_Zootecni_2018.pdf,0,1,1,FF con reconocimiento,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=A; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:01.521Z,33,00357_Revista_Brasileira_de_Zootecni_2016.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:36:01.766Z,36,00474_Sophia_Austral_2025.pdf,1,1,1,No evaluable,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABC; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:36:01.998Z,41,00509_Ciencia_y_Tecnología_Agropecua_2023.pdf,0,1,1,No evaluable,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=C; no es evaluacion humana observada,0,0,1,Debilidad importante,DIEGO MEZA
2026-05-03T11:36:02.220Z,42,00523_Cuadernos_de_Geografía_Revista_2024.pdf,1,1,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ACD; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:36:02.473Z,44,00557_Mundo_Amazónico_2024.pdf,0,1,1,Sin falla relevante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=A; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:36:02.720Z,45,00561_Papeles_2026.pdf,1,1,1,FF con reconocimiento,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,1,0,Debilidad importante,DIEGO MEZA
2026-05-03T11:36:02.953Z,46,00569_Papeles_2024.pdf,1,0,0,No evaluable,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=A; no es evaluacion humana observada,1,1,1,FF con reconocimiento,DIEGO MEZA
2026-05-03T11:36:03.189Z,49,00598_Revista_Colombiana_de_Educació_2024.pdf,1,1,1,FF con reconocimiento,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=AC; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:03.424Z,50,00618_Revista_Colombiana_de_Tecnolog_2026.pdf,1,0,1,Sin falla relevante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=AC; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:03.650Z,51,00621_Revista_UIS_Ingenierías_2025.pdf,0,0,1,Debilidad importante,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=AC; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:03.891Z,52,00643_Tecnura_2025.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
2026-05-03T11:36:04.127Z,53,00649_Tecnura_2023.pdf,1,0,1,FF clasica,IMPUTADO_NOTEBOOKLM_PROPORCIONAL; donante=notebooklm; dimensiones_iguales=ABCD; no es evaluacion humana observada,1,0,1,FF clasica,DIEGO MEZA
